Locus_name,Model,Run_time
UCE-7408,Mixture,105.121
UCE-1393,Single,6.288219
UCE-1393,Mixture,32.72146
UCE-2345,Single,393.90576
UCE-2345,Mixture,353.9928
UCE-4531,Single,17.583965
UCE-4531,Mixture,58.76559
UCE-6267,Single,387.691977
UCE-6267,Mixture,422.8202
UCE-5473,Single,189.775499
UCE-5473,Mixture,477.2416
UCE-5033,Single,230.379775
UCE-5033,Mixture,809.0924
UCE-4521,Single,108.710509
UCE-4521,Mixture,273.6021
UCE-7345,Single,7.872786
UCE-7345,Mixture,27.4398
UCE-3602,Single,1217.990264
UCE-3602,Mixture,1462.934
UCE-1757,Single,281.304712
UCE-1757,Mixture,346.9275
UCE-4782,Single,36.669093
UCE-4782,Mixture,68.7659
UCE-3486,Single,304.699323
UCE-3486,Mixture,1565.742
UCE-2545,Single,607.437376
UCE-2545,Mixture,1009.842
UCE-6071,Single,312.710741
UCE-6071,Mixture,800.2016
UCE-1438,Single,4.807674
UCE-1438,Mixture,27.99275
UCE-5291,Single,239.441115
UCE-5291,Mixture,472.805
UCE-3591,Single,350.57396
UCE-3591,Mixture,595.0356
UCE-5594,Single,4.670292
UCE-5594,Mixture,15.7872
UCE-7605,Single,275.939703
UCE-7605,Mixture,730.8251
UCE-2418,Single,225.494082
UCE-2418,Mixture,937.4352
UCE-2001,Single,18.918425
UCE-2001,Mixture,75.7304
UCE-1836,Single,12.840295
UCE-1836,Mixture,91.21013
UCE-1568,Single,30.529804
UCE-1568,Mixture,138.7065
UCE-1535,Single,528.153484
UCE-1535,Mixture,568.4847
UCE-2678,Single,1129.807064
UCE-2678,Mixture,456.8283
UCE-1371,Single,114.934184
UCE-1371,Mixture,273.6717
UCE-4482,Single,101.519224
UCE-4482,Mixture,394.4362
UCE-3130,Single,317.311151
UCE-3130,Mixture,832.839
UCE-5167,Single,579.089832
UCE-5167,Mixture,304.1686
UCE-413,Single,1406.326323
UCE-413,Mixture,435.2587
UCE-1255,Single,180.598561
UCE-1255,Mixture,312.8974
UCE-1205,Single,957.81641
UCE-1205,Mixture,455.8749
UCE-497,Single,12.32986
UCE-497,Mixture,35.2748
UCE-6256,Single,90.581867
UCE-6256,Mixture,322.3239
UCE-6047,Single,341.412599
UCE-6047,Mixture,632.5204
UCE-711,Single,969.560528
UCE-711,Mixture,1380.664
UCE-6327,Single,10.172719
UCE-6327,Mixture,65.22931
UCE-3169,Single,16.99277
UCE-3169,Mixture,82.85574
UCE-6473,Single,19.65143
UCE-6473,Mixture,53.8751
UCE-7298,Single,400.561111
UCE-7298,Mixture,1060.262
UCE-4751,Single,308.994267
UCE-4751,Mixture,399.2892
UCE-6025,Single,28.387265
UCE-6025,Mixture,273.7401
UCE-1358,Single,481.535805
UCE-1358,Mixture,224.5463
UCE-3694,Single,377.800602
UCE-3694,Mixture,806.3635
UCE-7847,Single,127.320935
UCE-7847,Mixture,340.8334
UCE-4201,Single,18.228813
UCE-4201,Mixture,335.4153
UCE-1462,Single,295.750481
UCE-1462,Mixture,594.7957
UCE-526,Single,584.713738
UCE-526,Mixture,1018.591
UCE-4944,Single,1454.107412
UCE-4944,Mixture,1327.111
UCE-1915,Single,648.701036
UCE-1915,Mixture,1833.891
UCE-6538,Single,640.230535
UCE-6538,Mixture,816.1312
UCE-4097,Single,1296.211542
UCE-4097,Mixture,1159.007
UCE-3732,Single,14.969168
UCE-3732,Mixture,51.9122
UCE-3033,Single,14.926054
UCE-3033,Mixture,23.69902
UCE-2450,Single,411.443428
UCE-2450,Mixture,692.7723
UCE-962,Single,1368.9029
UCE-962,Mixture,874.8273
UCE-5588,Single,408.020056
UCE-5588,Mixture,199.8892
UCE-959,Single,9.861196
UCE-959,Mixture,37.52583
UCE-6588,Single,7.55118
UCE-6588,Mixture,28.00292
UCE-5879,Single,40.544096
UCE-5879,Mixture,39.88693
UCE-5528,Single,75.023141
UCE-5528,Mixture,128.1245
UCE-7632,Single,1139.412412
UCE-7632,Mixture,1068.031
UCE-5673,Single,9.050278
UCE-5673,Mixture,47.23282
UCE-7617,Single,79.879506
UCE-7617,Mixture,609.4412
UCE-4077,Single,107.814605
UCE-4077,Mixture,168.0188
UCE-6655,Single,29.911211
UCE-6655,Mixture,477.8395
UCE-7569,Single,13.294898
UCE-7569,Mixture,18.00174
UCE-3619,Single,489.250241
UCE-3619,Mixture,706.0802
UCE-4818,Single,205.647994
UCE-4818,Mixture,421.8203
UCE-5019,Single,613.504291
UCE-5019,Mixture,1542.539
UCE-1322,Single,732.324568
UCE-1322,Mixture,435.6296
UCE-8035,Single,19.41864
UCE-8035,Mixture,56.80244
UCE-7907,Single,154.906612
UCE-7907,Mixture,615.0129
UCE-3699,Single,102.941006
UCE-3699,Mixture,747.4573
UCE-3528,Single,1471.147478
UCE-3528,Mixture,1037.067
UCE-972,Single,1179.616477
UCE-972,Mixture,679.5144
UCE-4249,Single,161.929457
UCE-4249,Mixture,532.2887
UCE-5157,Single,15.138093
UCE-5157,Mixture,87.16051
UCE-7267,Single,176.853661
UCE-7267,Mixture,263.2216
UCE-560,Single,651.045177
UCE-560,Mixture,678.1678
UCE-2846,Single,19.677998
UCE-2846,Mixture,84.70157
UCE-5899,Single,393.04103
UCE-5899,Mixture,520.6583
UCE-5221,Single,332.895143
UCE-5221,Mixture,542.2915
UCE-6818,Single,635.12706
UCE-6818,Mixture,1557.064
UCE-3801,Single,22.078107
UCE-3801,Mixture,90.31448
UCE-1679,Single,498.156883
UCE-1679,Mixture,959.8998
UCE-5942,Single,22.014544
UCE-5942,Mixture,99.4918
UCE-3304,Single,100.105935
UCE-3304,Mixture,539.027
UCE-2004,Single,621.88069
UCE-2004,Mixture,1045.949
UCE-4983,Single,16.510216
UCE-4983,Mixture,36.28669
UCE-6942,Single,8.066656
UCE-6942,Mixture,26.34929
UCE-649,Single,384.887853
UCE-649,Mixture,659.9762
UCE-3392,Single,1515.69049
UCE-3392,Mixture,676.1354
UCE-6474,Single,76.380441
UCE-6474,Mixture,161.2564
UCE-4238,Single,133.823325
UCE-4238,Mixture,539.5489
UCE-197,Single,719.372169
UCE-197,Mixture,665.775
UCE-7643,Single,312.786857
UCE-7643,Mixture,533.8599
UCE-7218,Single,508.333583
UCE-7218,Mixture,861.4269
UCE-2030,Single,13.359863
UCE-2030,Mixture,78.3412
UCE-3711,Single,4.847595
UCE-3711,Mixture,19.23194
UCE-5418,Single,160.515085
UCE-5418,Mixture,304.4246
UCE-5426,Single,947.913403
UCE-5426,Mixture,562.4336
UCE-5839,Single,13.514896
UCE-5839,Mixture,44.52932
UCE-575,Single,181.349755
UCE-575,Mixture,853.0097
UCE-3196,Single,395.210304
UCE-3196,Mixture,1591.232
UCE-319,Single,8.926591
UCE-319,Mixture,57.55658
UCE-7654,Single,254.629764
UCE-7654,Mixture,2613.504
UCE-943,Single,8.16689
UCE-943,Mixture,14.16691
UCE-394,Single,461.758126
UCE-394,Mixture,536.6587
UCE-3901,Single,6.090189
UCE-3901,Mixture,45.64032
UCE-5433,Single,603.894602
UCE-5433,Mixture,841.0796
UCE-2353,Single,1334.252579
UCE-2353,Mixture,1910.461
UCE-7623,Single,473.879633
UCE-7623,Mixture,2086.665
UCE-2293,Single,35.519831
UCE-2293,Mixture,205.1392
UCE-2213,Single,365.664079
UCE-2213,Mixture,397.9161
UCE-7056,Single,19.852349
UCE-7056,Mixture,63.84338
UCE-6410,Single,346.292247
UCE-6410,Mixture,301.5199
UCE-334,Single,668.0546
UCE-334,Mixture,284.1222
UCE-2441,Single,1119.598063
UCE-2441,Mixture,1206.375
UCE-3817,Single,343.973762
UCE-3817,Mixture,377.1385
UCE-2647,Single,24.33184
UCE-2647,Mixture,97.84937
UCE-1211,Single,78.78014
UCE-1211,Mixture,303.5394
UCE-4293,Single,620.029071
UCE-4293,Mixture,568.5182
UCE-6533,Single,27.458524
UCE-6533,Mixture,94.22944
UCE-6879,Single,448.09713
UCE-6879,Mixture,764.9709
UCE-3622,Single,944.338968
UCE-3622,Mixture,1862.494
UCE-3786,Single,17.597583
UCE-3786,Mixture,56.41392
UCE-1961,Single,389.600174
UCE-1961,Mixture,468.6059
UCE-5032,Single,8.392739
UCE-5032,Mixture,52.82452
UCE-5099,Single,485.612357
UCE-5099,Mixture,1128.409
UCE-4267,Single,22.117783
UCE-4267,Mixture,204.3473
UCE-4735,Single,119.785181
UCE-4735,Mixture,54.00032
UCE-7371,Single,12.595048
UCE-7371,Mixture,48.15273
UCE-1093,Single,257.321174
UCE-1093,Mixture,352.4001
UCE-2154,Single,336.506992
UCE-2154,Mixture,664.2181
UCE-1450,Single,8.915292
UCE-1450,Mixture,42.93175
UCE-3398,Single,672.023347
UCE-3398,Mixture,727.6537
UCE-1576,Single,511.848217
UCE-1576,Mixture,511.6603
UCE-624,Single,1616.806488
UCE-624,Mixture,803.1439
UCE-2865,Single,223.529939
UCE-2865,Mixture,514.0958
UCE-7234,Single,643.755021
UCE-7234,Mixture,496.1736
UCE-3198,Single,360.59804
UCE-3198,Mixture,242.7573
UCE-6411,Single,8.241994
UCE-6411,Mixture,45.24748
UCE-5487,Single,6.852351
UCE-5487,Mixture,19.44286
UCE-2940,Single,378.916594
UCE-2940,Mixture,508.0083
UCE-6246,Single,580.538109
UCE-6246,Mixture,656.9245
UCE-2342,Single,22.931508
UCE-2342,Mixture,147.8487
UCE-6275,Single,18.055421
UCE-6275,Mixture,57.23176
UCE-2611,Single,916.623354
UCE-2611,Mixture,1210.18
UCE-7308,Single,318.381045
UCE-7308,Mixture,240.2756
UCE-4970,Single,843.24326
UCE-4970,Mixture,1483.639
UCE-4867,Single,1161.975497
UCE-4867,Mixture,575.6475
UCE-1008,Single,146.440375
UCE-1008,Mixture,674.3961
UCE-4976,Single,553.333604
UCE-4976,Mixture,526.1633
UCE-2031,Single,691.668008
UCE-2031,Mixture,1301.941
UCE-2321,Single,23.9003
UCE-2321,Mixture,228.2309
UCE-5349,Single,38.651234
UCE-5349,Mixture,193.0001
UCE-136,Single,632.200529
UCE-136,Mixture,400.6755
UCE-7023,Single,12.866724
UCE-7023,Mixture,42.62253
UCE-7473,Single,1066.529004
UCE-7473,Mixture,508.4881
UCE-1762,Single,628.097581
UCE-1762,Mixture,530.1803
UCE-3896,Single,152.134611
UCE-3896,Mixture,572.9361
UCE-2193,Single,20.470163
UCE-2193,Mixture,63.61183
UCE-3110,Single,672.890359
UCE-3110,Mixture,383.512
UCE-5345,Single,148.762445
UCE-5345,Mixture,509.8729
UCE-2605,Single,163.54407
UCE-2605,Mixture,454.4546
UCE-2048,Single,234.397999
UCE-2048,Mixture,508.1804
UCE-4026,Single,368.071412
UCE-4026,Mixture,721.2695
UCE-887,Single,152.817534
UCE-887,Mixture,181.947
UCE-7103,Single,1544.699867
UCE-7103,Mixture,1150.419
UCE-5328,Single,423.471709
UCE-5328,Mixture,791.1641
UCE-2302,Single,2207.597855
UCE-2302,Mixture,799.0067
UCE-1026,Single,5.31288
UCE-1026,Mixture,22.15825
UCE-2825,Single,11.449092
UCE-2825,Mixture,57.47022
UCE-6898,Single,319.046668
UCE-6898,Mixture,626.5422
UCE-3332,Single,6.378625
UCE-3332,Mixture,21.10475
UCE-4317,Single,407.113856
UCE-4317,Mixture,522.9553
UCE-7362,Single,33.051948
UCE-7362,Mixture,68.67354
UCE-3252,Single,1334.548668
UCE-3252,Mixture,2079.637
UCE-610,Single,228.914446
UCE-610,Mixture,509.6083
UCE-3586,Single,396.711888
UCE-3586,Mixture,799.2017
UCE-2160,Single,12.409196
UCE-2160,Mixture,31.52401
UCE-3704,Single,23.486809
UCE-3704,Mixture,93.58094
UCE-5235,Single,753.575952
UCE-5235,Mixture,631.9372
UCE-2828,Single,223.485213
UCE-2828,Mixture,261.054
UCE-5210,Single,42.052679
UCE-5210,Mixture,104.0127
UCE-1918,Single,12.637295
UCE-1918,Mixture,36.66515
UCE-7273,Single,24.407767
UCE-7273,Mixture,147.8292
UCE-5393,Single,208.961375
UCE-5393,Mixture,295.0049
UCE-3053,Single,12.063112
UCE-3053,Mixture,62.42034
UCE-2665,Single,603.651087
UCE-2665,Mixture,697.7376
UCE-3661,Single,21.645595
UCE-3661,Mixture,161.5302
UCE-4035,Single,151.7622
UCE-4035,Mixture,578.2864
UCE-4957,Single,93.479215
UCE-4957,Mixture,159.6246
UCE-4692,Single,572.286448
UCE-4692,Mixture,502.0695
UCE-4908,Single,470.981418
UCE-4908,Mixture,779.0259
UCE-5402,Single,18.328689
UCE-5402,Mixture,90.20093
UCE-3571,Single,850.665596
UCE-3571,Mixture,898.1183
UCE-5732,Single,6.7617
UCE-5732,Mixture,27.77961
UCE-6500,Single,6.668138
UCE-6500,Mixture,36.46668
UCE-5366,Single,27.583054
UCE-5366,Mixture,109.0243
UCE-6831,Single,921.066629
UCE-6831,Mixture,893.2858
UCE-1268,Single,17.315142
UCE-1268,Mixture,108.6228
UCE-2525,Single,20.228719
UCE-2525,Mixture,44.12943
UCE-4932,Single,151.517767
UCE-4932,Mixture,1572.677
UCE-6602,Single,113.970908
UCE-6602,Mixture,317.8043
UCE-590,Single,168.073051
UCE-590,Mixture,103.5884
UCE-918,Single,103.73546
UCE-918,Mixture,385.9019
UCE-4437,Single,489.83201
UCE-4437,Mixture,213.8741
UCE-6360,Single,703.542571
UCE-6360,Mixture,768.375
UCE-5173,Single,741.845041
UCE-5173,Mixture,682.3411
UCE-987,Single,2851.856499
UCE-987,Mixture,815.119
UCE-4925,Single,1699.530406
UCE-4925,Mixture,671.3456
UCE-5076,Single,187.833847
UCE-5076,Mixture,618.2257
UCE-1390,Single,379.591402
UCE-1390,Mixture,1113.2
UCE-4859,Single,289.427176
UCE-4859,Mixture,1136.84
UCE-7930,Single,40.880299
UCE-7930,Mixture,64.91383
UCE-5182,Single,12.59798
UCE-5182,Mixture,51.3684
UCE-2378,Single,522.225251
UCE-2378,Mixture,504.3971
UCE-6475,Single,17.096898
UCE-6475,Mixture,81.04023
UCE-183,Single,111.101974
UCE-183,Mixture,219.7789
UCE-6334,Single,1248.031858
UCE-6334,Mixture,737.2869
UCE-4688,Single,228.910327
UCE-4688,Mixture,505.0877
UCE-3657,Single,49.279706
UCE-3657,Mixture,297.0539
UCE-6035,Single,296.773972
UCE-6035,Mixture,868.8601
UCE-1565,Single,66.463789
UCE-1565,Mixture,201.559
UCE-1169,Single,8.532136
UCE-1169,Mixture,17.42464
UCE-4666,Single,425.890656
UCE-4666,Mixture,799.9105
UCE-1581,Single,13.074661
UCE-1581,Mixture,92.98846
UCE-3067,Single,23.913662
UCE-3067,Mixture,129.7623
UCE-3334,Single,311.404399
UCE-3334,Mixture,551.3574
UCE-1763,Single,24.757007
UCE-1763,Mixture,159.32
UCE-77,Single,641.392925
UCE-77,Mixture,1022.338
UCE-7956,Single,17.18368
UCE-7956,Mixture,92.9934
UCE-1311,Single,702.344164
UCE-1311,Mixture,679.0921
UCE-7965,Single,19.714312
UCE-7965,Mixture,30.17803
UCE-4762,Single,521.422676
UCE-4762,Mixture,536.8709
UCE-7270,Single,449.222259
UCE-7270,Mixture,879.2099
UCE-4598,Single,5.84602
UCE-4598,Mixture,19.39789
UCE-3683,Single,428.710611
UCE-3683,Mixture,885.6634
UCE-3302,Single,104.396088
UCE-3302,Mixture,340.7279
UCE-4466,Single,10.160944
UCE-4466,Mixture,44.61796
UCE-2109,Single,55.18463
UCE-2109,Mixture,91.07644
UCE-7673,Single,781.087409
UCE-7673,Mixture,633.912
UCE-115,Single,206.986672
UCE-115,Mixture,1301.368
UCE-3394,Single,206.049922
UCE-3394,Mixture,239.0945
UCE-6405,Single,7.694797
UCE-6405,Mixture,37.62428
UCE-5657,Single,184.368627
UCE-5657,Mixture,818.2971
UCE-3340,Single,1073.942727
UCE-3340,Mixture,1236.523
UCE-5344,Single,444.728344
UCE-5344,Mixture,1110.612
UCE-5289,Single,46.33911
UCE-5289,Mixture,304.7885
UCE-200,Single,2318.098959
UCE-200,Mixture,794.176
UCE-3943,Single,30.477568
UCE-3943,Mixture,88.60579
UCE-4202,Single,21.489469
UCE-4202,Mixture,158.5825
UCE-4888,Single,7.30484
UCE-4888,Mixture,58.75979
UCE-6844,Single,25.833196
UCE-6844,Mixture,79.37751
UCE-4361,Single,550.857318
UCE-4361,Mixture,352.4271
UCE-571,Single,352.555172
UCE-571,Mixture,507.7506
UCE-3156,Single,91.879041
UCE-3156,Mixture,234.6836
UCE-114,Single,5.341351
UCE-114,Mixture,14.44015
UCE-1477,Single,1004.606654
UCE-1477,Mixture,702.487
UCE-6855,Single,524.995173
UCE-6855,Mixture,966.3125
UCE-3826,Single,16.123893
UCE-3826,Mixture,71.81083
UCE-2331,Single,659.271308
UCE-2331,Mixture,489.168
UCE-2233,Single,293.919356
UCE-2233,Mixture,698.4342
UCE-7955,Single,14.367994
UCE-7955,Mixture,61.31742
UCE-6388,Single,291.336397
UCE-6388,Mixture,298.6033
UCE-4071,Single,848.476128
UCE-4071,Mixture,597.2599
UCE-2815,Single,15.283128
UCE-2815,Mixture,111.6725
UCE-4231,Single,6.630965
UCE-4231,Mixture,15.87502
UCE-3743,Single,361.833949
UCE-3743,Mixture,379.9684
UCE-6478,Single,687.526234
UCE-6478,Mixture,1467.136
UCE-7824,Single,143.937822
UCE-7824,Mixture,972.9505
UCE-1983,Single,305.896408
UCE-1983,Mixture,247.3367
UCE-7462,Single,279.99036
UCE-7462,Mixture,506.849
UCE-6020,Single,321.797812
UCE-6020,Mixture,892.7358
UCE-1413,Single,556.470918
UCE-1413,Mixture,170.2059
UCE-4511,Single,322.898442
UCE-4511,Mixture,1374.292
UCE-5377,Single,29.241002
UCE-5377,Mixture,116.7792
UCE-7590,Single,301.634653
UCE-7590,Mixture,302.3937
UCE-2204,Single,983.878296
UCE-2204,Mixture,776.0358
UCE-4806,Single,20.832062
UCE-4806,Mixture,170.6328
UCE-6412,Single,243.931773
UCE-6412,Mixture,1050.595
UCE-6315,Single,775.198844
UCE-6315,Mixture,559.655
UCE-434,Single,11.042506
UCE-434,Mixture,122.206
UCE-1344,Single,15.092766
UCE-1344,Mixture,65.38049
UCE-3541,Single,522.558889
UCE-3541,Mixture,793.323
UCE-1563,Single,1108.832832
UCE-1563,Mixture,1228.415
UCE-2693,Single,17.018119
UCE-2693,Mixture,77.16477
UCE-4849,Single,10.358073
UCE-4849,Mixture,112.4915
UCE-3264,Single,20.067825
UCE-3264,Mixture,92.52921
UCE-4115,Single,471.730352
UCE-4115,Mixture,725.4129
UCE-6231,Single,460.266057
UCE-6231,Mixture,736.2165
UCE-2162,Single,686.401347
UCE-2162,Mixture,726.3477
UCE-5092,Single,12.258035
UCE-5092,Mixture,21.02689
UCE-1980,Single,968.38464
UCE-1980,Mixture,1198.2
UCE-5924,Single,301.732152
UCE-5924,Mixture,516.8634
UCE-2975,Single,101.040421
UCE-2975,Mixture,244.7388
UCE-5660,Single,27.186356
UCE-5660,Mixture,205.4435
UCE-7009,Single,413.559206
UCE-7009,Mixture,768.8182
UCE-4312,Single,29.205819
UCE-4312,Mixture,85.00327
UCE-1405,Single,105.389665
UCE-1405,Mixture,454.1589
UCE-4629,Single,111.798201
UCE-4629,Mixture,137.654
UCE-6548,Single,1101.703774
UCE-6548,Mixture,1145.186
UCE-7208,Single,1946.635909
UCE-7208,Mixture,1143.957
UCE-3882,Single,262.199797
UCE-3882,Mixture,382.8395
UCE-813,Single,50.273697
UCE-813,Mixture,556.3329
UCE-7624,Single,586.971484
UCE-7624,Mixture,701.7432
UCE-7135,Single,18.600973
UCE-7135,Mixture,40.83184
UCE-1621,Single,1040.319694
UCE-1621,Mixture,928.0214
UCE-392,Single,319.002141
UCE-392,Mixture,377.159
UCE-7584,Single,343.025181
UCE-7584,Mixture,524.3572
UCE-7500,Single,588.59819
UCE-7500,Mixture,489.2247
UCE-1802,Single,421.494696
UCE-1802,Mixture,474.5524
UCE-4259,Single,296.912426
UCE-4259,Mixture,1285.332
UCE-3692,Single,36.663456
UCE-3692,Mixture,119.9576
UCE-4473,Single,334.733261
UCE-4473,Mixture,577.5193
UCE-5560,Single,509.523825
UCE-5560,Mixture,691.6572
UCE-3869,Single,10.001975
UCE-3869,Mixture,22.74397
UCE-3466,Single,669.414782
UCE-3466,Mixture,1037.085
UCE-4457,Single,139.596414
UCE-4457,Mixture,372.8032
UCE-2338,Single,790.621262
UCE-2338,Mixture,781.2533
UCE-5347,Single,43.050995
UCE-5347,Mixture,113.3858
UCE-697,Single,492.534152
UCE-697,Mixture,584.5527
UCE-6205,Single,20.057937
UCE-6205,Mixture,174.877
UCE-7608,Single,1205.47783
UCE-7608,Mixture,1004.045
UCE-4516,Single,13.296428
UCE-4516,Mixture,89.51423
UCE-6746,Single,32.781245
UCE-6746,Mixture,49.08154
UCE-6280,Single,124.818821
UCE-6280,Mixture,299.3807
UCE-6543,Single,197.860128
UCE-6543,Mixture,363.8573
UCE-1814,Single,1046.668297
UCE-1814,Mixture,1267.23
UCE-696,Single,885.790845
UCE-696,Mixture,1109.168
UCE-6792,Single,34.595286
UCE-6792,Mixture,118.5439
UCE-2937,Single,150.289513
UCE-2937,Mixture,303.9116
UCE-2464,Single,382.025137
UCE-2464,Mixture,871.6789
UCE-2559,Single,229.655492
UCE-2559,Mixture,523.0113
UCE-3852,Single,14.263091
UCE-3852,Mixture,80.85138
UCE-814,Single,431.377203
UCE-814,Mixture,534.8504
UCE-4070,Single,7.80177
UCE-4070,Mixture,33.55331
UCE-4827,Single,106.968883
UCE-4827,Mixture,192.5984
UCE-3740,Single,169.351251
UCE-3740,Mixture,269.3372
UCE-7224,Single,381.433385
UCE-7224,Mixture,477.3146
UCE-4912,Single,24.394071
UCE-4912,Mixture,60.40243
UCE-7108,Single,225.516294
UCE-7108,Mixture,544.8481
UCE-1351,Single,325.297779
UCE-1351,Mixture,405.3274
UCE-771,Single,125.115804
UCE-771,Mixture,730.2025
UCE-3025,Single,308.785554
UCE-3025,Mixture,421.136
UCE-3758,Single,577.914476
UCE-3758,Mixture,1256.093
UCE-5269,Single,16.623469
UCE-5269,Mixture,33.04617
UCE-106,Single,6.718627
UCE-106,Mixture,28.20493
UCE-7574,Single,408.422051
UCE-7574,Mixture,618.7815
UCE-2924,Single,655.206176
UCE-2924,Mixture,92.84835
UCE-4763,Single,592.614811
UCE-4763,Mixture,1502.364
UCE-5475,Single,543.480875
UCE-5475,Mixture,518.2812
UCE-4302,Single,296.565072
UCE-4302,Mixture,1167.306
UCE-4719,Single,1281.312648
UCE-4719,Mixture,896.9578
UCE-5445,Single,457.874584
UCE-5445,Mixture,364.5058
UCE-1470,Single,914.303363
UCE-1470,Mixture,623.3169
UCE-1348,Single,1053.332902
UCE-1348,Mixture,577.678
UCE-873,Single,42.61686
UCE-873,Mixture,101.5533
UCE-2265,Single,639.392801
UCE-2265,Mixture,737.8227
UCE-1746,Single,687.600496
UCE-1746,Mixture,591.708
UCE-818,Single,1096.642961
UCE-818,Mixture,840.9623
UCE-63,Single,674.303148
UCE-63,Mixture,640.1452
UCE-4434,Single,484.271225
UCE-4434,Mixture,698.1372
UCE-5103,Single,22.618756
UCE-5103,Mixture,60.23088
UCE-5805,Single,316.209814
UCE-5805,Mixture,426.814
UCE-4639,Single,8.836678
UCE-4639,Mixture,56.8555
UCE-3931,Single,32.792903
UCE-3931,Mixture,49.37404
UCE-2782,Single,225.071431
UCE-2782,Mixture,301.1975
UCE-1043,Single,31.921216
UCE-1043,Mixture,109.343
UCE-3099,Single,1383.078967
UCE-3099,Mixture,1189.25
UCE-1660,Single,1587.841003
UCE-1660,Mixture,712.3255
UCE-848,Single,229.506329
UCE-848,Mixture,615.609
UCE-6955,Single,700.746927
UCE-6955,Mixture,902.1289
UCE-2251,Single,77.733234
UCE-2251,Mixture,267.7893
UCE-4494,Single,30.093273
UCE-4494,Mixture,86.20886
UCE-6342,Single,2115.537039
UCE-6342,Mixture,538.5912
UCE-6448,Single,630.853878
UCE-6448,Mixture,971.3223
UCE-4402,Single,259.075721
UCE-4402,Mixture,730.4884
UCE-1774,Single,234.953707
UCE-1774,Mixture,789.9276
UCE-7331,Single,313.433231
UCE-7331,Mixture,506.7413
UCE-5842,Single,421.705779
UCE-5842,Mixture,810.7593
UCE-4856,Single,31.298388
UCE-4856,Mixture,151.3872
UCE-1051,Single,299.077973
UCE-1051,Mixture,272.1988
UCE-6359,Single,347.403869
UCE-6359,Mixture,505.0852
UCE-671,Single,311.558149
UCE-671,Mixture,551.6197
UCE-7344,Single,441.283188
UCE-7344,Mixture,644.9419
UCE-4119,Single,419.490856
UCE-4119,Mixture,1060.851
UCE-2212,Single,23.832162
UCE-2212,Mixture,681.4455
UCE-7946,Single,219.710615
UCE-7946,Mixture,465.5139
UCE-4842,Single,60.504044
UCE-4842,Mixture,194.5092
UCE-6512,Single,257.925881
UCE-6512,Mixture,486.8553
UCE-3919,Single,254.830417
UCE-3919,Mixture,1051.112
UCE-7024,Single,10.525474
UCE-7024,Mixture,48.32645
UCE-7596,Single,661.366487
UCE-7596,Mixture,637.3988
UCE-601,Single,1061.022943
UCE-601,Mixture,1034.603
UCE-6077,Single,11.124387
UCE-6077,Mixture,20.31915
UCE-3280,Single,2546.705368
UCE-3280,Mixture,720.0775
UCE-1034,Single,212.77949
UCE-1034,Mixture,387.3662
UCE-6950,Single,18.690064
UCE-6950,Mixture,66.00624
UCE-2780,Single,194.98609
UCE-2780,Mixture,612.6603
UCE-1843,Single,1022.41823
UCE-1843,Mixture,573.626
UCE-7200,Single,13.995384
UCE-7200,Mixture,85.69809
UCE-2959,Single,16.947744
UCE-2959,Mixture,58.01495
UCE-647,Single,31.353277
UCE-647,Mixture,143.6718
UCE-4355,Single,520.787769
UCE-4355,Mixture,1410.37
UCE-6747,Single,138.186356
UCE-6747,Mixture,269.3039
UCE-4118,Single,16.61365
UCE-4118,Mixture,130.4453
UCE-4309,Single,562.36285
UCE-4309,Mixture,418.5057
UCE-5566,Single,304.967294
UCE-5566,Mixture,1620.894
UCE-2142,Single,1114.257522
UCE-2142,Mixture,1566.026
UCE-4292,Single,176.59432
UCE-4292,Mixture,542.5624
UCE-4651,Single,27.171952
UCE-4651,Mixture,106.278
UCE-3200,Single,21.434751
UCE-3200,Mixture,121.7486
UCE-3750,Single,25.423046
UCE-3750,Mixture,60.37208
UCE-19,Single,1434.087065
UCE-19,Mixture,1020.686
UCE-1300,Single,404.045746
UCE-1300,Mixture,485.5385
UCE-3442,Single,297.500159
UCE-3442,Mixture,512.0094
UCE-7529,Single,18.498634
UCE-7529,Mixture,26.30717
UCE-3804,Single,1129.427884
UCE-3804,Mixture,694.0276
UCE-385,Single,147.027879
UCE-385,Mixture,414.2191
UCE-5720,Single,28.080992
UCE-5720,Mixture,199.4591
UCE-2715,Single,6.860643
UCE-2715,Mixture,33.72961
UCE-4232,Single,230.334759
UCE-4232,Mixture,834.4077
UCE-2564,Single,1456.507701
UCE-2564,Mixture,1192.8
UCE-7707,Single,101.125911
UCE-7707,Mixture,244.1351
UCE-7229,Single,529.626336
UCE-7229,Mixture,672.396
UCE-2504,Single,202.421502
UCE-2504,Mixture,239.3285
UCE-7079,Single,1076.075013
UCE-7079,Mixture,466.2804
UCE-305,Single,65.376215
UCE-305,Mixture,192.589
UCE-4151,Single,960.019996
UCE-4151,Mixture,679.278
UCE-3738,Single,1614.21957
UCE-3738,Mixture,1088.701
UCE-6682,Single,299.592168
UCE-6682,Mixture,633.1346
UCE-1210,Single,731.891174
UCE-1210,Mixture,463.4054
UCE-6067,Single,93.067381
UCE-6067,Mixture,421.0532
UCE-4038,Single,175.379691
UCE-4038,Mixture,336.1723
UCE-786,Single,359.331993
UCE-786,Mixture,322.1834
UCE-264,Single,596.676231
UCE-264,Mixture,621.7755
