Locus_name,Model,Run_time
UCE-962,Mixture,299.8487
UCE-5588,Single,17.517578
UCE-5588,Mixture,33.76583
UCE-959,Single,7.255345
UCE-959,Mixture,32.14791
UCE-6588,Single,7.551368
UCE-6588,Mixture,26.6639
UCE-5879,Single,63.466997
UCE-5879,Mixture,30.08746
UCE-5528,Single,92.991721
UCE-5528,Mixture,131.7453
UCE-7632,Single,107.182386
UCE-7632,Mixture,104.5658
UCE-5673,Single,7.41296
UCE-5673,Mixture,99.32931
UCE-7617,Single,20.662722
UCE-7617,Mixture,97.88275
UCE-4077,Single,13.166454
UCE-4077,Mixture,28.2026
UCE-6655,Single,29.868261
UCE-6655,Mixture,114.3063
UCE-7569,Single,12.147546
UCE-7569,Mixture,25.09257
UCE-3619,Single,17.918344
UCE-3619,Mixture,37.39986
UCE-4818,Single,76.786458
UCE-4818,Mixture,29.52018
UCE-5019,Single,662.436709
UCE-5019,Mixture,956.0695
UCE-1322,Single,100.328728
UCE-1322,Mixture,18.36762
UCE-8035,Single,9.702313
UCE-8035,Mixture,35.80463
UCE-7907,Single,30.644057
UCE-7907,Mixture,33.24196
UCE-3699,Single,39.17438
UCE-3699,Mixture,31.77881
UCE-3528,Single,83.931614
UCE-3528,Mixture,70.62508
UCE-972,Single,140.243342
UCE-972,Mixture,60.13746
UCE-4249,Single,189.685428
UCE-4249,Mixture,146.8996
UCE-5157,Single,11.858133
UCE-5157,Mixture,55.48061
UCE-7267,Single,240.73072
UCE-7267,Mixture,104.7279
UCE-560,Single,51.573441
UCE-560,Mixture,99.02304
UCE-2846,Single,10.098149
UCE-2846,Mixture,34.08672
UCE-5899,Single,97.95949
UCE-5899,Mixture,37.61805
UCE-5221,Single,56.025089
UCE-5221,Mixture,48.41418
UCE-6818,Single,157.925158
UCE-6818,Mixture,66.74195
UCE-3801,Single,16.082824
UCE-3801,Mixture,111.2657
UCE-1679,Single,174.873269
UCE-1679,Mixture,503.3421
UCE-5942,Single,17.038222
UCE-5942,Mixture,78.15958
UCE-3304,Single,21.48841
UCE-3304,Mixture,108.3256
UCE-2004,Single,28.439747
UCE-2004,Mixture,102.4911
UCE-4983,Single,18.907398
UCE-4983,Mixture,45.24058
UCE-6942,Single,5.595076
UCE-6942,Mixture,22.40531
UCE-649,Single,33.28171
UCE-649,Mixture,46.58704
UCE-3392,Single,37.047341
UCE-3392,Mixture,91.07588
UCE-6474,Single,22.55369
UCE-6474,Mixture,57.3514
UCE-4238,Single,137.729512
UCE-4238,Mixture,136.635
UCE-197,Single,17.437712
UCE-197,Mixture,31.56685
UCE-7643,Single,51.412479
UCE-7643,Mixture,46.76668
UCE-7218,Single,30.937176
UCE-7218,Mixture,89.90049
UCE-2030,Single,4.261655
UCE-2030,Mixture,30.57353
UCE-3711,Single,5.365938
UCE-3711,Mixture,18.04498
UCE-5418,Single,9.358865
UCE-5418,Mixture,21.85157
UCE-5426,Single,159.719977
UCE-5426,Mixture,23.01306
UCE-5839,Single,7.107113
UCE-5839,Mixture,20.67412
UCE-575,Single,77.219547
UCE-575,Mixture,67.99733
UCE-3196,Single,42.651184
UCE-3196,Mixture,85.19176
UCE-319,Single,7.289889
UCE-319,Mixture,28.55
UCE-7654,Single,102.828099
UCE-7654,Mixture,157.0742
UCE-943,Single,7.440826
UCE-943,Mixture,12.75773
UCE-394,Single,160.241748
UCE-394,Mixture,46.86888
UCE-3901,Single,5.690699
UCE-3901,Mixture,24.1863
UCE-5433,Single,50.260423
UCE-5433,Mixture,25.41846
UCE-2353,Single,39.341528
UCE-2353,Mixture,25.09752
UCE-7623,Single,59.42808
UCE-7623,Mixture,53.87237
UCE-2293,Single,11.319272
UCE-2293,Mixture,43.86555
UCE-2213,Single,39.62549
UCE-2213,Mixture,50.13157
UCE-7056,Single,12.737018
UCE-7056,Mixture,85.5358
UCE-6410,Single,210.192833
UCE-6410,Mixture,43.11446
UCE-334,Single,110.823457
UCE-334,Mixture,95.96748
UCE-2441,Single,19.119073
UCE-2441,Mixture,37.97988
UCE-3817,Single,34.253483
UCE-3817,Mixture,12.39361
UCE-2647,Single,8.636901
UCE-2647,Mixture,35.93129
UCE-1211,Single,34.135699
UCE-1211,Mixture,52.4834
UCE-4293,Single,49.999573
UCE-4293,Mixture,70.92698
UCE-6533,Single,18.312551
UCE-6533,Mixture,58.25176
UCE-6879,Single,483.001834
UCE-6879,Mixture,410.1659
UCE-3622,Single,17.845806
UCE-3622,Mixture,30.84106
UCE-3786,Single,17.795844
UCE-3786,Mixture,37.46041
UCE-1961,Single,17.834132
UCE-1961,Mixture,41.13213
UCE-5032,Single,6.872262
UCE-5032,Mixture,42.64905
UCE-5099,Single,112.870309
UCE-5099,Mixture,497.4827
UCE-4267,Single,27.778705
UCE-4267,Mixture,117.0305
UCE-4735,Single,23.510942
UCE-4735,Mixture,46.73285
UCE-7371,Single,17.393409
UCE-7371,Mixture,48.11728
UCE-1093,Single,65.274997
UCE-1093,Mixture,73.16312
UCE-2154,Single,19.706173
UCE-2154,Mixture,97.50912
UCE-1450,Single,6.453798
UCE-1450,Mixture,40.84783
UCE-3398,Single,37.563665
UCE-3398,Mixture,58.5555
UCE-1576,Single,63.521338
UCE-1576,Mixture,128.1477
UCE-624,Single,771.991682
UCE-624,Mixture,217.7995
UCE-2865,Single,15.985381
UCE-2865,Mixture,96.2492
UCE-7234,Single,69.576655
UCE-7234,Mixture,68.44442
UCE-3198,Single,30.168653
UCE-3198,Mixture,34.99471
UCE-6411,Single,6.543625
UCE-6411,Mixture,35.60363
UCE-5487,Single,6.338531
UCE-5487,Mixture,18.33723
UCE-2940,Single,34.442848
UCE-2940,Mixture,73.90789
UCE-6246,Single,401.094821
UCE-6246,Mixture,637.6531
UCE-2342,Single,4.759368
UCE-2342,Mixture,46.58859
UCE-6275,Single,15.771787
UCE-6275,Mixture,80.40791
UCE-2611,Single,20.887914
UCE-2611,Mixture,44.60696
UCE-7308,Single,87.024453
UCE-7308,Mixture,31.09133
UCE-4970,Single,53.640109
UCE-4970,Mixture,53.73116
UCE-4867,Single,26.670255
UCE-4867,Mixture,27.9666
UCE-1008,Single,87.267245
UCE-1008,Mixture,379.2785
UCE-4976,Single,348.658674
UCE-4976,Mixture,160.7725
UCE-2031,Single,150.292944
UCE-2031,Mixture,363.6468
UCE-2321,Single,6.389812
UCE-2321,Mixture,70.66755
UCE-5349,Single,13.15677
UCE-5349,Mixture,126.341
UCE-136,Single,82.595053
UCE-136,Mixture,67.0224
UCE-7023,Single,7.461696
UCE-7023,Mixture,37.85789
UCE-7473,Single,115.637944
UCE-7473,Mixture,100.9515
UCE-1762,Single,72.951072
UCE-1762,Mixture,37.9944
UCE-3896,Single,87.162703
UCE-3896,Mixture,53.97567
UCE-2193,Single,5.698031
UCE-2193,Mixture,16.24162
UCE-3110,Single,35.756467
UCE-3110,Mixture,93.40156
UCE-5345,Single,22.685519
UCE-5345,Mixture,76.64496
UCE-2605,Single,14.919997
UCE-2605,Mixture,27.41766
UCE-2048,Single,60.884811
UCE-2048,Mixture,61.85222
UCE-4026,Single,45.432579
UCE-4026,Mixture,89.9218
UCE-887,Single,29.381911
UCE-887,Mixture,46.77344
UCE-7103,Single,927.213155
UCE-7103,Mixture,614.0455
UCE-5328,Single,90.123418
UCE-5328,Mixture,138.212
UCE-2302,Single,82.271458
UCE-2302,Mixture,23.77537
UCE-1026,Single,3.813214
UCE-1026,Mixture,15.9123
UCE-2825,Single,10.043264
UCE-2825,Mixture,52.57387
UCE-6898,Single,35.506034
UCE-6898,Mixture,59.96578
UCE-3332,Single,5.218995
UCE-3332,Mixture,17.33637
UCE-4317,Single,28.438864
UCE-4317,Mixture,56.44146
UCE-7362,Single,19.410882
UCE-7362,Mixture,47.13353
UCE-3252,Single,92.01755
UCE-3252,Mixture,96.94157
UCE-610,Single,24.717446
UCE-610,Mixture,38.62001
UCE-3586,Single,50.69801
UCE-3586,Mixture,48.26911
UCE-2160,Single,4.508493
UCE-2160,Mixture,12.21894
UCE-3704,Single,22.199982
UCE-3704,Mixture,88.60569
UCE-5235,Single,42.122724
UCE-5235,Mixture,64.67847
UCE-2828,Single,23.086884
UCE-2828,Mixture,32.44303
UCE-5210,Single,13.714823
UCE-5210,Mixture,20.0465
UCE-1918,Single,4.315705
UCE-1918,Mixture,15.18034
UCE-7273,Single,12.436538
UCE-7273,Mixture,178.8948
UCE-5393,Single,121.356917
UCE-5393,Mixture,50.07929
UCE-3053,Single,4.59536
UCE-3053,Mixture,13.2143
UCE-2665,Single,21.177765
UCE-2665,Mixture,31.2082
UCE-3661,Single,12.615163
UCE-3661,Mixture,38.01903
UCE-4035,Single,36.176014
UCE-4035,Mixture,80.28233
UCE-4957,Single,24.838564
UCE-4957,Mixture,40.14788
UCE-4692,Single,65.993249
UCE-4692,Mixture,72.02465
UCE-4908,Single,233.413811
UCE-4908,Mixture,274.0786
UCE-5402,Single,14.256983
UCE-5402,Mixture,51.6899
UCE-3571,Single,19.486999
UCE-3571,Mixture,38.48574
UCE-5732,Single,6.722457
UCE-5732,Mixture,37.77527
UCE-6500,Single,5.137246
UCE-6500,Mixture,18.72473
UCE-5366,Single,14.872741
UCE-5366,Mixture,61.24796
UCE-6831,Single,30.415221
UCE-6831,Mixture,47.41158
UCE-1268,Single,13.055572
UCE-1268,Mixture,37.40384
UCE-2525,Single,5.473383
UCE-2525,Mixture,19.97499
UCE-4932,Single,15.257351
UCE-4932,Mixture,50.22325
UCE-6602,Single,26.79166
UCE-6602,Mixture,41.45075
UCE-590,Single,247.091452
UCE-590,Mixture,61.93549
UCE-918,Single,16.71928
UCE-918,Mixture,44.20518
UCE-4437,Single,510.621413
UCE-4437,Mixture,189.1677
UCE-6360,Single,54.216126
UCE-6360,Mixture,47.71015
UCE-5173,Single,98.114176
UCE-5173,Mixture,60.09052
UCE-987,Single,1921.764627
UCE-987,Mixture,485.7391
UCE-4925,Single,7.503558
UCE-4925,Mixture,11.19166
UCE-5076,Single,67.223484
UCE-5076,Mixture,80.35959
UCE-1390,Single,191.966073
UCE-1390,Mixture,91.21001
UCE-4859,Single,125.176661
UCE-4859,Mixture,57.4659
UCE-7930,Single,42.173965
UCE-7930,Mixture,150.8431
UCE-5182,Single,4.405528
UCE-5182,Mixture,30.56791
UCE-2378,Single,476.203755
UCE-2378,Mixture,219.8595
UCE-6475,Single,9.625853
UCE-6475,Mixture,50.90858
UCE-183,Single,115.388359
UCE-183,Mixture,117.8161
UCE-6334,Single,50.035827
UCE-6334,Mixture,5.644703
UCE-4688,Single,30.029111
UCE-4688,Mixture,84.65663
UCE-3657,Single,15.326696
UCE-3657,Mixture,110.6425
UCE-6035,Single,21.152801
UCE-6035,Mixture,23.58752
UCE-1565,Single,19.966043
UCE-1565,Mixture,52.72169
UCE-1169,Single,9.39306
UCE-1169,Mixture,14.47902
UCE-4666,Single,59.470345
UCE-4666,Mixture,78.55626
UCE-1581,Single,5.755821
UCE-1581,Mixture,73.78098
UCE-3067,Single,10.014139
UCE-3067,Mixture,51.45539
UCE-3334,Single,101.681628
UCE-3334,Mixture,87.00998
UCE-1763,Single,6.320524
UCE-1763,Mixture,47.23758
UCE-77,Single,33.248311
UCE-77,Mixture,49.4833
UCE-7956,Single,14.494087
UCE-7956,Mixture,70.83733
UCE-1311,Single,11.654037
UCE-1311,Mixture,0.856832
UCE-7965,Single,34.125676
UCE-7965,Mixture,28.01291
UCE-4762,Single,171.264772
UCE-4762,Mixture,92.58794
UCE-7270,Single,252.465542
UCE-7270,Mixture,266.7566
UCE-4598,Single,6.166905
UCE-4598,Mixture,17.95415
UCE-3683,Single,116.394661
UCE-3683,Mixture,49.98781
UCE-3302,Single,125.664847
UCE-3302,Mixture,268.2002
UCE-4466,Single,11.670665
UCE-4466,Mixture,35.11073
UCE-2109,Single,22.378137
UCE-2109,Mixture,33.20099
UCE-7673,Single,155.480734
UCE-7673,Mixture,112.9154
UCE-115,Single,241.933879
UCE-115,Mixture,572.3424
UCE-3394,Single,142.619787
UCE-3394,Mixture,60.5512
UCE-6405,Single,4.697817
UCE-6405,Mixture,24.00817
UCE-5657,Single,37.088136
UCE-5657,Mixture,54.42388
UCE-3340,Single,41.997189
UCE-3340,Mixture,38.93651
UCE-5344,Single,312.8858
UCE-5344,Mixture,100.0154
UCE-5289,Single,32.762264
UCE-5289,Mixture,250.7511
UCE-200,Single,136.775819
UCE-200,Mixture,190.0887
UCE-3943,Single,15.274576
UCE-3943,Mixture,105.5346
UCE-4202,Single,29.25996
UCE-4202,Mixture,62.17637
UCE-4888,Single,11.654063
UCE-4888,Mixture,50.97579
UCE-6844,Single,21.307092
UCE-6844,Mixture,64.6998
UCE-4361,Single,1116.77011
UCE-4361,Mixture,515.6252
UCE-571,Single,65.156974
UCE-571,Mixture,80.9526
UCE-3156,Single,13.438211
UCE-3156,Mixture,13.61508
UCE-114,Single,5.2226
UCE-114,Mixture,26.1267
UCE-1477,Single,16.851177
UCE-1477,Mixture,5.263807
UCE-6855,Single,60.040289
UCE-6855,Mixture,51.41756
UCE-3826,Single,8.561103
UCE-3826,Mixture,62.97801
UCE-2331,Single,31.369776
UCE-2331,Mixture,52.98482
UCE-2233,Single,12.454669
UCE-2233,Mixture,34.55375
UCE-7955,Single,9.461137
UCE-7955,Mixture,33.03327
UCE-6388,Single,22.575403
UCE-6388,Mixture,50.06332
UCE-4071,Single,101.961216
UCE-4071,Mixture,139.3893
UCE-2815,Single,6.151902
UCE-2815,Mixture,39.02217
UCE-4231,Single,6.489007
UCE-4231,Mixture,16.77342
UCE-3743,Single,45.453267
UCE-3743,Mixture,85.13664
UCE-6478,Single,150.229818
UCE-6478,Mixture,51.22514
UCE-7824,Single,32.677353
UCE-7824,Mixture,96.15119
UCE-1983,Single,22.300553
UCE-1983,Mixture,34.7213
UCE-7462,Single,134.990393
UCE-7462,Mixture,134.3789
UCE-6020,Single,368.071107
UCE-6020,Mixture,791.8718
UCE-1413,Single,499.579766
UCE-1413,Mixture,126.589
UCE-4511,Single,59.476635
UCE-4511,Mixture,111.3211
UCE-5377,Single,16.978222
UCE-5377,Mixture,47.91929
UCE-7590,Single,18.014018
UCE-7590,Mixture,28.05792
UCE-2204,Single,16.644987
UCE-2204,Mixture,20.7495
UCE-4806,Single,15.530253
UCE-4806,Mixture,322.3874
UCE-6412,Single,32.400167
UCE-6412,Mixture,54.16433
UCE-6315,Single,41.985425
UCE-6315,Mixture,43.6208
UCE-434,Single,8.494672
UCE-434,Mixture,39.43908
UCE-1344,Single,6.09615
UCE-1344,Mixture,22.45833
UCE-3541,Single,61.79557
UCE-3541,Mixture,74.82949
UCE-1563,Single,7.208217
UCE-1563,Mixture,10.97232
UCE-2693,Single,5.354365
UCE-2693,Mixture,29.64444
UCE-4849,Single,10.025505
UCE-4849,Mixture,65.81566
UCE-3264,Single,16.092708
UCE-3264,Mixture,84.24139
UCE-4115,Single,201.686997
UCE-4115,Mixture,84.33353
UCE-6231,Single,109.080211
UCE-6231,Mixture,81.3144
UCE-2162,Single,97.949264
UCE-2162,Mixture,71.23166
UCE-5092,Single,6.557972
UCE-5092,Mixture,19.26137
UCE-1980,Single,212.59463
UCE-1980,Mixture,50.3376
UCE-5924,Single,74.366763
UCE-5924,Mixture,203.6279
UCE-2975,Single,44.607444
UCE-2975,Mixture,43.1511
UCE-5660,Single,15.571314
UCE-5660,Mixture,59.99326
UCE-7009,Single,12.579562
UCE-7009,Mixture,24.94918
UCE-4312,Single,30.729492
UCE-4312,Mixture,138.739
UCE-1405,Single,62.948206
UCE-1405,Mixture,75.8164
UCE-4629,Single,21.440935
UCE-4629,Mixture,30.07484
UCE-6548,Single,65.10195
UCE-6548,Mixture,70.46402
UCE-7208,Single,70.065251
UCE-7208,Mixture,53.59829
UCE-3882,Single,37.747146
UCE-3882,Mixture,170.6506
UCE-813,Single,31.34216
UCE-813,Mixture,145.1123
UCE-7624,Single,129.986434
UCE-7624,Mixture,56.07836
UCE-7135,Single,48.550069
UCE-7135,Mixture,40.20331
UCE-1621,Single,83.553472
UCE-1621,Mixture,41.34028
UCE-392,Single,33.738212
UCE-392,Mixture,100.284
UCE-7584,Single,26.339121
UCE-7584,Mixture,21.1841
UCE-7500,Single,1764.409416
UCE-7500,Mixture,1100.029
UCE-1802,Single,56.912908
UCE-1802,Mixture,41.58656
UCE-4259,Single,82.776058
UCE-4259,Mixture,104.272
UCE-3692,Single,11.975059
UCE-3692,Mixture,90.59588
UCE-4473,Single,99.483806
UCE-4473,Mixture,124.2528
UCE-5560,Single,43.742909
UCE-5560,Mixture,73.48924
UCE-3869,Single,5.863635
UCE-3869,Mixture,49.69184
UCE-3466,Single,36.32541
UCE-3466,Mixture,82.47471
UCE-4457,Single,29.519487
UCE-4457,Mixture,70.68981
UCE-2338,Single,29.152899
UCE-2338,Mixture,97.43592
UCE-5347,Single,56.104117
UCE-5347,Mixture,132.6745
UCE-697,Single,122.55607
UCE-697,Mixture,158.7533
UCE-6205,Single,9.19427
UCE-6205,Mixture,47.92002
UCE-7608,Single,46.924245
UCE-7608,Mixture,86.28761
UCE-4516,Single,17.23366
UCE-4516,Mixture,108.9824
UCE-6746,Single,33.040763
UCE-6746,Mixture,46.57881
UCE-6280,Single,31.078082
UCE-6280,Mixture,50.15848
UCE-6543,Single,42.710657
UCE-6543,Mixture,216.3045
UCE-1814,Single,29.70148
UCE-1814,Mixture,147.7054
UCE-696,Single,47.307023
UCE-696,Mixture,63.94897
UCE-6792,Single,53.807222
UCE-6792,Mixture,68.77007
UCE-2937,Single,31.198412
UCE-2937,Mixture,30.90644
UCE-2464,Single,739.048421
UCE-2464,Mixture,473.3122
UCE-2559,Single,21.572358
UCE-2559,Mixture,33.23976
UCE-3852,Single,13.61824
UCE-3852,Mixture,90.76915
UCE-814,Single,9.147616
UCE-814,Mixture,14.76806
UCE-4070,Single,6.20296
UCE-4070,Mixture,30.31982
UCE-4827,Single,14.598062
UCE-4827,Mixture,20.23836
UCE-3740,Single,65.917894
UCE-3740,Mixture,13.63296
UCE-7224,Single,41.984045
UCE-7224,Mixture,60.63667
UCE-4912,Single,18.600469
UCE-4912,Mixture,47.30315
UCE-7108,Single,117.060697
UCE-7108,Mixture,267.7793
UCE-1351,Single,55.648922
UCE-1351,Mixture,74.94086
UCE-771,Single,115.178026
UCE-771,Mixture,231.9585
UCE-3025,Single,41.671928
UCE-3025,Mixture,33.42779
UCE-3758,Single,838.414922
UCE-3758,Mixture,351.5713
UCE-5269,Single,7.389956
UCE-5269,Mixture,24.95119
UCE-106,Single,5.810491
UCE-106,Mixture,31.68753
UCE-7574,Single,66.722425
UCE-7574,Mixture,124.633
UCE-2924,Single,60.341428
UCE-2924,Mixture,53.84297
UCE-4763,Single,108.891705
UCE-4763,Mixture,42.73355
UCE-5475,Single,84.368657
UCE-5475,Mixture,71.36984
UCE-4302,Single,23.6075
UCE-4302,Mixture,31.43673
UCE-4719,Single,307.78121
UCE-4719,Mixture,83.19249
UCE-5445,Single,83.452949
UCE-5445,Mixture,61.67957
UCE-1470,Single,41.474816
UCE-1470,Mixture,40.05993
UCE-1348,Single,1149.511273
UCE-1348,Mixture,513.7903
UCE-873,Single,18.268597
UCE-873,Mixture,53.15828
UCE-2265,Single,27.177078
UCE-2265,Mixture,51.58218
UCE-1746,Single,37.394757
UCE-1746,Mixture,46.8947
UCE-818,Single,264.200157
UCE-818,Mixture,120.1069
UCE-63,Single,39.350334
UCE-63,Mixture,85.51833
UCE-4434,Single,38.024024
UCE-4434,Mixture,42.15913
UCE-5103,Single,21.616274
UCE-5103,Mixture,58.60208
UCE-5805,Single,13.353745
UCE-5805,Mixture,19.76718
UCE-4639,Single,10.62539
UCE-4639,Mixture,42.00893
UCE-3931,Single,44.977357
UCE-3931,Mixture,105.6256
UCE-2782,Single,34.073949
UCE-2782,Mixture,46.18727
UCE-1043,Single,10.360484
UCE-1043,Mixture,13.92481
UCE-3099,Single,13.967984
UCE-3099,Mixture,22.71934
UCE-1660,Single,47.495122
UCE-1660,Mixture,39.27768
UCE-848,Single,24.713794
UCE-848,Mixture,22.42919
UCE-6955,Single,24.074847
UCE-6955,Mixture,28.10069
UCE-2251,Single,11.237603
UCE-2251,Mixture,10.01825
UCE-4494,Single,27.906193
UCE-4494,Mixture,82.06507
UCE-6342,Single,68.696357
UCE-6342,Mixture,37.31545
UCE-6448,Single,244.16925
UCE-6448,Mixture,57.05901
UCE-4402,Single,105.151931
UCE-4402,Mixture,73.2652
UCE-1774,Single,25.761079
UCE-1774,Mixture,46.39431
UCE-7331,Single,18.005603
UCE-7331,Mixture,45.98475
UCE-5842,Single,51.731084
UCE-5842,Mixture,86.91446
UCE-4856,Single,16.099593
UCE-4856,Mixture,90.20458
UCE-1051,Single,27.616502
UCE-1051,Mixture,45.62078
UCE-6359,Single,69.621608
UCE-6359,Mixture,8.588424
UCE-671,Single,90.52376
UCE-671,Mixture,90.59077
UCE-7344,Single,342.48842
UCE-7344,Mixture,90.68202
UCE-4119,Single,30.307028
UCE-4119,Mixture,28.95194
UCE-2212,Single,12.745886
UCE-2212,Mixture,165.7972
UCE-7946,Single,95.72848
UCE-7946,Mixture,99.87338
UCE-4842,Single,16.315491
UCE-4842,Mixture,42.65266
UCE-6512,Single,54.271087
UCE-6512,Mixture,77.74889
UCE-3919,Single,25.180465
UCE-3919,Mixture,42.80869
UCE-7024,Single,6.269665
UCE-7024,Mixture,28.34735
UCE-7596,Single,35.244709
UCE-7596,Mixture,65.15423
UCE-601,Single,86.039576
UCE-601,Mixture,171.8215
UCE-6077,Single,12.576645
UCE-6077,Mixture,17.83273
UCE-3280,Single,202.755238
UCE-3280,Mixture,39.9892
UCE-1034,Single,50.117076
UCE-1034,Mixture,44.50607
UCE-6950,Single,19.365759
UCE-6950,Mixture,65.9049
UCE-2780,Single,32.578677
UCE-2780,Mixture,23.99776
UCE-1843,Single,23.205317
UCE-1843,Mixture,23.60142
UCE-7200,Single,8.992964
UCE-7200,Mixture,36.94312
UCE-2959,Single,7.341896
UCE-2959,Mixture,29.34083
UCE-647,Single,10.936781
UCE-647,Mixture,50.88603
UCE-4355,Single,192.784446
UCE-4355,Mixture,217.8677
UCE-6747,Single,55.60703
UCE-6747,Mixture,76.32075
UCE-4118,Single,16.513886
UCE-4118,Mixture,78.82205
UCE-4309,Single,17.141245
UCE-4309,Mixture,31.03783
UCE-5566,Single,51.701577
UCE-5566,Mixture,55.14825
UCE-2142,Single,324.110062
UCE-2142,Mixture,479.3914
UCE-4292,Single,130.726483
UCE-4292,Mixture,120.7138
UCE-4651,Single,12.987543
UCE-4651,Mixture,36.00826
UCE-3200,Single,9.312931
UCE-3200,Mixture,31.88876
UCE-3750,Single,26.689137
UCE-3750,Mixture,65.16546
UCE-19,Single,42.24338
UCE-19,Mixture,94.18233
UCE-1300,Single,19.246263
UCE-1300,Mixture,23.49501
UCE-3442,Single,270.717405
UCE-3442,Mixture,225.3535
UCE-7529,Single,21.868386
UCE-7529,Mixture,19.69411
UCE-3804,Single,172.219999
UCE-3804,Mixture,43.70287
UCE-385,Single,23.631803
UCE-385,Mixture,56.8785
UCE-5720,Single,21.757895
UCE-5720,Mixture,181.9052
UCE-2715,Single,6.009002
UCE-2715,Mixture,27.49261
UCE-4232,Single,16.354076
UCE-4232,Mixture,26.67076
UCE-2564,Single,20.180028
UCE-2564,Mixture,31.20089
UCE-7707,Single,19.032442
UCE-7707,Mixture,32.36279
UCE-7229,Single,71.650773
UCE-7229,Mixture,43.65045
UCE-2504,Single,14.809396
UCE-2504,Mixture,40.34604
UCE-7079,Single,82.048441
UCE-7079,Mixture,66.21271
UCE-305,Single,40.749092
UCE-305,Mixture,26.57196
UCE-4151,Single,15.905851
UCE-4151,Mixture,16.62298
UCE-3738,Single,141.775232
UCE-3738,Mixture,27.06481
UCE-6682,Single,33.048556
UCE-6682,Mixture,61.28576
UCE-1210,Single,261.934041
UCE-1210,Mixture,278.2411
UCE-6067,Single,16.76852
UCE-6067,Mixture,41.86513
UCE-4038,Single,114.94528
UCE-4038,Mixture,108.6466
UCE-786,Single,20.723028
UCE-786,Mixture,46.38284
UCE-264,Single,25.545447
UCE-264,Mixture,45.60877
UCE-2991,Single,13.28641
UCE-2991,Mixture,40.92919
UCE-2908,Single,13.694583
UCE-2908,Mixture,31.32527
UCE-4523,Single,908.133187
UCE-4523,Mixture,361.1572
UCE-6839,Single,12.374595
UCE-6839,Mixture,45.32858
UCE-3978,Single,33.605821
UCE-3978,Mixture,62.62842
UCE-5187,Single,10.582646
UCE-5187,Mixture,54.34319
UCE-3484,Single,71.003319
UCE-3484,Mixture,54.24314
UCE-7215,Single,10.697767
UCE-7215,Mixture,56.15358
UCE-1234,Single,77.611141
UCE-1234,Mixture,170.4421
UCE-3297,Single,14.640001
UCE-3297,Mixture,50.43952
UCE-904,Single,41.248124
UCE-904,Mixture,71.77291
UCE-1810,Single,3.544058
UCE-1810,Mixture,31.20708
UCE-7253,Single,6.651507
UCE-7253,Mixture,31.03511
UCE-5675,Single,74.050086
UCE-5675,Mixture,146.9909
UCE-6988,Single,41.323848
UCE-6988,Mixture,50.62818
UCE-5922,Single,214.879362
UCE-5922,Mixture,263.6767
UCE-5538,Single,13.796423
UCE-5538,Mixture,80.92037
UCE-5606,Single,49.844641
UCE-5606,Mixture,16.33766
UCE-2422,Single,27.066445
UCE-2422,Mixture,28.27652
UCE-2206,Single,43.360258
UCE-2206,Mixture,77.65093
UCE-2102,Single,31.055111
UCE-2102,Mixture,32.28134
UCE-7363,Single,11.049678
UCE-7363,Mixture,9.025519
UCE-7011,Single,36.865687
UCE-7011,Mixture,71.4269
UCE-4642,Single,20.24429
UCE-4642,Mixture,96.87918
UCE-1100,Single,10.458029
UCE-1100,Mixture,41.24428
UCE-2145,Single,13.298955
UCE-2145,Mixture,40.31928
UCE-7790,Single,16.490017
UCE-7790,Mixture,50.42905
UCE-2574,Single,49.213978
UCE-2574,Mixture,84.90453
UCE-1004,Single,22.250915
UCE-1004,Mixture,42.12517
UCE-4935,Single,24.312942
UCE-4935,Mixture,156.994
UCE-5284,Single,7.071115
UCE-5284,Mixture,6.234727
UCE-2768,Single,6.414323
UCE-2768,Mixture,39.22801
UCE-6580,Single,66.588487
UCE-6580,Mixture,46.3405
UCE-3237,Single,6.314992
UCE-3237,Mixture,26.70636
UCE-2753,Single,7.661275
UCE-2753,Mixture,31.66687
UCE-7885,Single,58.853999
UCE-7885,Mixture,65.9697
UCE-4535,Single,50.211809
UCE-4535,Mixture,103.907
UCE-6093,Single,5.771021
UCE-6093,Mixture,20.15602
UCE-6247,Single,8.015585
UCE-6247,Mixture,24.29109
UCE-3355,Single,29.882723
UCE-3355,Mixture,113.8638
UCE-3640,Single,7.699989
UCE-3640,Mixture,22.73265
UCE-4224,Single,18.698995
UCE-4224,Mixture,65.35719
UCE-5258,Single,9.813328
UCE-5258,Mixture,36.38634
UCE-783,Single,108.74429
UCE-783,Mixture,18.186
UCE-3788,Single,60.464189
UCE-3788,Mixture,245.0839
UCE-7472,Single,30.805554
UCE-7472,Mixture,57.13179
UCE-898,Single,69.70933
UCE-898,Mixture,78.65029
UCE-2361,Single,40.09018
UCE-2361,Mixture,33.64994
UCE-3860,Single,22.437843
UCE-3860,Mixture,182.7082
UCE-2703,Single,6.975847
UCE-2703,Mixture,31.90515
UCE-3709,Single,15.901887
UCE-3709,Mixture,107.6457
UCE-1898,Single,24.085045
UCE-1898,Mixture,148.6719
UCE-222,Single,53.262948
UCE-222,Mixture,50.95013
UCE-43,Single,91.673216
UCE-43,Mixture,47.83072
UCE-7648,Single,89.640716
UCE-7648,Mixture,180.3485
UCE-3279,Single,27.803145
UCE-3279,Mixture,148.3135
UCE-3407,Single,15.417555
